budget,release_date,revenue,title,month,year,rating,season,genre,profitability,name,category,characters
1200000.0,2011-10-18,0.0,Assassins' Code,10,2011,R,Fall,Action,-1200000.0,Martin Kove,actor,"[""Tony Brill""]"
1200000.0,2011-10-18,0.0,Assassins' Code,10,2011,R,Fall,Action,-1200000.0,Min-su Choi,actor,"[""Karl Kim""]"
1200000.0,2011-10-18,0.0,Assassins' Code,10,2011,R,Fall,Action,-1200000.0,Julian Lee,actor,"[""Paul Thorn""]"
10000000.0,2011-09-09,0.0,Bucky Larson: Born to Be a Star,9,2011,R,Fall,Comedy,-10000000.0,Nick Swardson,actor,"[""Bucky Larson""]"
10000000.0,2011-09-09,0.0,Bucky Larson: Born to Be a Star,9,2011,R,Fall,Comedy,-10000000.0,Don Johnson,actor,"[""Miles Deep""]"
10000000.0,2011-09-09,0.0,Bucky Larson: Born to Be a Star,9,2011,R,Fall,Comedy,-10000000.0,Stephen Dorff,actor,"[""Dick Shadow""]"
10000000.0,2011-09-09,0.0,Bucky Larson: Born to Be a Star,9,2011,R,Fall,Comedy,-10000000.0,Christina Ricci,actress,"[""Kathy McGee""]"
5500000.0,2011-04-22,0.0,Cougar Hunting,4,2011,R,Spring,Comedy,-5500000.0,Jillian Murray,actress,"[""Penny""]"
5500000.0,2011-04-22,0.0,Cougar Hunting,4,2011,R,Spring,Comedy,-5500000.0,Randy Wayne,actor,"[""Dick Richards""]"
5500000.0,2011-04-22,0.0,Cougar Hunting,4,2011,R,Spring,Comedy,-5500000.0,Matt Prokop,actor,"[""Tyler""]"
5500000.0,2011-04-22,0.0,Cougar Hunting,4,2011,R,Spring,Comedy,-5500000.0,Jareb Dauplaise,actor,"[""Tom""]"
5000000.0,2014-08-18,0.0,Henry & Me,8,2014,PG,Summer,Family,-5000000.0,Richard Gere,actor,"[""Henry""]"
5000000.0,2014-08-18,0.0,Henry & Me,8,2014,PG,Summer,Family,-5000000.0,Luis Guzmán,actor,"[""Lefty Gomez""]"
5000000.0,2014-08-18,0.0,Henry & Me,8,2014,PG,Summer,Family,-5000000.0,Danny Aiello,actor,"[""Dr. Acosta""]"
5000000.0,2014-08-18,0.0,Henry & Me,8,2014,PG,Summer,Family,-5000000.0,Chazz Palminteri,actor,"[""Babe Ruth""]"
3500000.0,2010-12-03,0.0,Dead Awake,12,2010,R,Holiday,Fantasy,-3500000.0,Nick Stahl,actor,"[""Dylan""]"
3500000.0,2010-12-03,0.0,Dead Awake,12,2010,R,Holiday,Fantasy,-3500000.0,Amy Smart,actress,"[""Natalie""]"
3500000.0,2010-12-03,0.0,Dead Awake,12,2010,R,Holiday,Fantasy,-3500000.0,Rose McGowan,actress,"[""Charlie""]"
3500000.0,2010-12-03,0.0,Dead Awake,12,2010,R,Holiday,Fantasy,-3500000.0,Ben Marten,actor,"[""Steve""]"
4000000.0,2013-04-22,0.0,Assassins Run,4,2013,R,Spring,Action,-4000000.0,Cole Hauser,actor,"[""Roman""]"
4000000.0,2013-04-22,0.0,Assassins Run,4,2013,R,Spring,Action,-4000000.0,Angus Macfadyen,actor,"[""Richard""]"
4000000.0,2013-04-22,0.0,Assassins Run,4,2013,R,Spring,Action,-4000000.0,Christian Slater,actor,"[""Michael Mason""]"
4000000.0,2013-04-22,0.0,Assassins Run,4,2013,R,Spring,Action,-4000000.0,Sofya Skya,actress,"[""Maya Letiniskaya""]"
3500000.0,2010-10-01,0.0,Virus X,10,2010,R,Fall,Drama,-3500000.0,Joe Zaso,actor,"[""Dr. Gravamen""]"
3500000.0,2010-10-01,0.0,Virus X,10,2010,R,Fall,Drama,-3500000.0,Domiziano Arcangeli,actor,"[""Jerron""]"
3500000.0,2010-10-01,0.0,Virus X,10,2010,R,Fall,Drama,-3500000.0,Jai Day,actor,"[""Malcolm S. Burr""]"
3500000.0,2010-10-01,0.0,Virus X,10,2010,R,Fall,Drama,-3500000.0,Dylan Vox,actor,"[""Francis""]"
2.0,2011-04-14,0.0,The Forest,4,2011,R,Spring,Horror,-2.0,Michael Madsen,actor,"[""Lt. Brandon Ross""]"
2.0,2011-04-14,0.0,The Forest,4,2011,R,Spring,Horror,-2.0,Johnny Young,actor,"[""Koji""]"
2.0,2011-04-14,0.0,The Forest,4,2011,R,Spring,Horror,-2.0,Aidan Bristow,actor,"[""Jason""]"
2.0,2011-04-14,0.0,The Forest,4,2011,R,Spring,Horror,-2.0,Kai Elle,actress,"[""Ariana""]"
500000.0,2012-03-20,0.0,Shuffle,3,2012,PG-13,Spring,Thriller,-500000.0,Meeghan Holaway,actress,"[""Shelly""]"
500000.0,2012-03-20,0.0,Shuffle,3,2012,PG-13,Spring,Thriller,-500000.0,T.J. Thyne,actor,"[""Lovell Milo""]"
500000.0,2012-03-20,0.0,Shuffle,3,2012,PG-13,Spring,Thriller,-500000.0,Chris Stone,actor,"[""Dr. Orson Milo""]"
500000.0,2012-03-20,0.0,Shuffle,3,2012,PG-13,Spring,Thriller,-500000.0,Paula Rhodes,actress,"[""Grace""]"
100000.0,2010-05-12,0.0,Enemies Among Us,5,2010,R,Summer,Action,-100000.0,Billy Zane,actor,"[""Graham""]"
100000.0,2010-05-12,0.0,Enemies Among Us,5,2010,R,Summer,Action,-100000.0,James DuMont,actor,"[""Governor Chip Majors""]"
100000.0,2010-05-12,0.0,Enemies Among Us,5,2010,R,Summer,Action,-100000.0,Robin Givens,actress,"[""Gloria""]"
100000.0,2010-05-12,0.0,Enemies Among Us,5,2010,R,Summer,Action,-100000.0,Tammi Arender,actress,"[""Gretna Connely""]"
3000000.0,2010-04-09,0.0,Letters to God,4,2010,PG,Spring,Drama,-3000000.0,Robyn Lively,actress,"[""Maddy Doherty""]"
3000000.0,2010-04-09,0.0,Letters to God,4,2010,PG,Spring,Drama,-3000000.0,Tanner Maguire,actor,"[""Tyler Doherty""]"
3000000.0,2010-04-09,0.0,Letters to God,4,2010,PG,Spring,Drama,-3000000.0,Lisa Curtis,actress,"[""Erin Miller""]"
3000000.0,2010-04-09,0.0,Letters to God,4,2010,PG,Spring,Drama,-3000000.0,Jeffrey Johnson,actor,"[""Brady McDaniels""]"
10000000.0,2013-09-10,0.0,All Is Bright,9,2013,R,Fall,Comedy,-10000000.0,Sally Hawkins,actress,"[""Olga""]"
10000000.0,2013-09-10,0.0,All Is Bright,9,2013,R,Fall,Comedy,-10000000.0,Paul Giamatti,actor,"[""Dennis""]"
10000000.0,2013-09-10,0.0,All Is Bright,9,2013,R,Fall,Comedy,-10000000.0,Amy Landecker,actress,"[""Therese""]"
10000000.0,2013-09-10,0.0,All Is Bright,9,2013,R,Fall,Comedy,-10000000.0,Paul Rudd,actor,"[""Rene""]"
5000000.0,2010-01-22,0.0,Tucker and Dale vs. Evil,1,2010,R,Winter,Comedy,-5000000.0,Tyler Labine,actor,"[""Dale""]"
5000000.0,2010-01-22,0.0,Tucker and Dale vs. Evil,1,2010,R,Winter,Comedy,-5000000.0,Alan Tudyk,actor,"[""Tucker""]"
5000000.0,2010-01-22,0.0,Tucker and Dale vs. Evil,1,2010,R,Winter,Comedy,-5000000.0,Jesse Moss,actor,"[""Chad""]"
5000000.0,2010-01-22,0.0,Tucker and Dale vs. Evil,1,2010,R,Winter,Comedy,-5000000.0,Katrina Bowden,actress,"[""Allison""]"
10000000.0,2012-03-05,0.0,Columbus Circle,3,2012,PG-13,Spring,Crime,-10000000.0,Kevin Pollak,actor,"[""Klandermann""]"
10000000.0,2012-03-05,0.0,Columbus Circle,3,2012,PG-13,Spring,Crime,-10000000.0,Selma Blair,actress,"[""Abigail Clayton""]"
10000000.0,2012-03-05,0.0,Columbus Circle,3,2012,PG-13,Spring,Crime,-10000000.0,Amy Smart,actress,"[""Lillian Hart""]"
10000000.0,2012-03-05,0.0,Columbus Circle,3,2012,PG-13,Spring,Crime,-10000000.0,Jason Antoon,actor,"[""Detective Jerry Eaans""]"
2500000.0,2013-05-17,0.0,At Middleton,5,2013,R,Summer,Romance,-2500000.0,Andy Garcia,actor,"[""George Hartman""]"
2500000.0,2013-05-17,0.0,At Middleton,5,2013,R,Summer,Romance,-2500000.0,Vera Farmiga,actress,"[""Edith Martin""]"
2500000.0,2013-05-17,0.0,At Middleton,5,2013,R,Summer,Romance,-2500000.0,Taissa Farmiga,actress,"[""Audrey Martin""]"
2500000.0,2013-05-17,0.0,At Middleton,5,2013,R,Summer,Romance,-2500000.0,Spencer Rocco Lofranco,actor,"[""Conrad Hartman""]"
8000000.0,2016-03-25,0.0,Get a Job,3,2016,R,Spring,Comedy,-8000000.0,Bryan Cranston,actor,"[""Roger Davis""]"
8000000.0,2016-03-25,0.0,Get a Job,3,2016,R,Spring,Comedy,-8000000.0,Anna Kendrick,actress,"[""Jillian Stewart""]"
8000000.0,2016-03-25,0.0,Get a Job,3,2016,R,Spring,Comedy,-8000000.0,Nicholas Braun,actor,"[""Charlie""]"
8000000.0,2016-03-25,0.0,Get a Job,3,2016,R,Spring,Comedy,-8000000.0,Miles Teller,actor,"[""Will Davis""]"
1.0,2011-02-08,0.0,Trapped: Haitian Nights,2,2011,PG-13,Winter,Thriller,-1.0,Vivica A. Fox,actress,"[""Detective Martin""]"
1.0,2011-02-08,0.0,Trapped: Haitian Nights,2,2011,PG-13,Winter,Thriller,-1.0,Clifton Powell,actor,"[""Mike""]"
1.0,2011-02-08,0.0,Trapped: Haitian Nights,2,2011,PG-13,Winter,Thriller,-1.0,Lisette Alvarez,actress,"[""Restaurant patron""]"
1.0,2011-02-08,0.0,Trapped: Haitian Nights,2,2011,PG-13,Winter,Thriller,-1.0,Kenya Moore,actress,"[""Nadine""]"
2000000.0,2010-04-16,0.0,Takedown,4,2010,R,Spring,Action,-2000000.0,Lou Diamond Phillips,actor,"[""David""]"
2000000.0,2010-04-16,0.0,Takedown,4,2010,R,Spring,Action,-2000000.0,Estella Warren,actress,"[""Monika""]"
2000000.0,2010-04-16,0.0,Takedown,4,2010,R,Spring,Action,-2000000.0,Aaron Pearl,actor,"[""Reg""]"
2000000.0,2010-04-16,0.0,Takedown,4,2010,R,Spring,Action,-2000000.0,Deborah Kara Unger,actress,"[""Danielle""]"
5100000.0,2010-08-25,0.0,The Genesis Code,8,2010,PG,Summer,Drama,-5100000.0,Ernest Borgnine,actor,"[""Carl Taylor""]"
5100000.0,2010-08-25,0.0,The Genesis Code,8,2010,PG,Summer,Drama,-5100000.0,Kelsey Sanders,actress,"[""Kerry Wells""]"
5100000.0,2010-08-25,0.0,The Genesis Code,8,2010,PG,Summer,Drama,-5100000.0,C.R. Lewis,actor,"[""Shane Thomas""]"
5100000.0,2010-08-25,0.0,The Genesis Code,8,2010,PG,Summer,Drama,-5100000.0,Logan Bartholomew,actor,"[""Blake Truman""]"
1000000.0,2010-01-01,0.0,Wildfire: The Arabian Heart,1,2010,PG,Winter,Drama,-1000000.0,Gary David Keast,actor,"[""Uncle Jack Owens""]"
1000000.0,2010-01-01,0.0,Wildfire: The Arabian Heart,1,2010,PG,Winter,Drama,-1000000.0,Alex Bartlett,actor,"[""Logan Smith""]"
1000000.0,2010-01-01,0.0,Wildfire: The Arabian Heart,1,2010,PG,Winter,Drama,-1000000.0,Willa Townsend,actress,"[""Lindsey Owens""]"
1000000.0,2010-01-01,0.0,Wildfire: The Arabian Heart,1,2010,PG,Winter,Drama,-1000000.0,Tucker Garborg,actor,"[""Nick Owens""]"
17000000.0,2017-06-08,0.0,The Hunter's Prayer,6,2017,R,Summer,Action,-17000000.0,Sam Worthington,actor,"[""Lucas""]"
17000000.0,2017-06-08,0.0,The Hunter's Prayer,6,2017,R,Summer,Action,-17000000.0,Amy Landecker,actress,"[""Banks""]"
17000000.0,2017-06-08,0.0,The Hunter's Prayer,6,2017,R,Summer,Action,-17000000.0,Allen Leech,actor,"[""Richard Addison""]"
17000000.0,2017-06-08,0.0,The Hunter's Prayer,6,2017,R,Summer,Action,-17000000.0,Odeya Rush,actress,"[""Ella""]"
1400000.0,2014-08-22,0.0,Jersey Shore Massacre,8,2014,R,Summer,Horror,-1400000.0,Giovanni Roselli,actor,"[""Tony""]"
1400000.0,2014-08-22,0.0,Jersey Shore Massacre,8,2014,R,Summer,Horror,-1400000.0,Angelica Boccella,actress,"[""Dina""]"
1400000.0,2014-08-22,0.0,Jersey Shore Massacre,8,2014,R,Summer,Horror,-1400000.0,Chris Lazzaro,actor,"[""Freddy""]"
1400000.0,2014-08-22,0.0,Jersey Shore Massacre,8,2014,R,Summer,Horror,-1400000.0,Danielle Dallacco,actress,"[""Teresa""]"
10000000.0,2013-12-31,0.0,Force of Execution,12,2013,R,Holiday,Action,-10000000.0,Ving Rhames,actor,"[""Ice Man""]"
10000000.0,2013-12-31,0.0,Force of Execution,12,2013,R,Holiday,Action,-10000000.0,Steven Seagal,actor,"[""Alexander Coates""]"
10000000.0,2013-12-31,0.0,Force of Execution,12,2013,R,Holiday,Action,-10000000.0,Danny Trejo,actor,"[""Oso""]"
10000000.0,2013-12-31,0.0,Force of Execution,12,2013,R,Holiday,Action,-10000000.0,Bren Foster,actor,"[""Hurst""]"
20000000.0,2016-02-18,0.0,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2,2016,PG-13,Winter,Action,-20000000.0,Donnie Yen,actor,"[""Silent Wolf""]"
20000000.0,2016-02-18,0.0,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2,2016,PG-13,Winter,Action,-20000000.0,Michelle Yeoh,actress,"[""Yu""]"
20000000.0,2016-02-18,0.0,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2,2016,PG-13,Winter,Action,-20000000.0,Harry Shum Jr.,actor,"[""Wei Fang""]"
20000000.0,2016-02-18,0.0,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2,2016,PG-13,Winter,Action,-20000000.0,Natasha Liu Bordizzo,actress,"[""Snow Vase""]"
2.0,2015-01-31,0.0,Hoovey,1,2015,PG,Winter,Family,-2.0,Patrick Warburton,actor,"[""Jeff Elliott""]"
2.0,2015-01-31,0.0,Hoovey,1,2015,PG,Winter,Family,-2.0,Lauren Holly,actress,"[""Ruth""]"
2.0,2015-01-31,0.0,Hoovey,1,2015,PG,Winter,Family,-2.0,Alyson Stoner,actress,"[""Jen Elliott""]"
2.0,2015-01-31,0.0,Hoovey,1,2015,PG,Winter,Family,-2.0,Cody Linley,actor,"[""Hoovey""]"
3000000.0,2015-08-14,0.0,Amnesiac,8,2015,R,Summer,Thriller,-3000000.0,Shashawnee Hall,actor,"[""Detective""]"
3000000.0,2015-08-14,0.0,Amnesiac,8,2015,R,Summer,Thriller,-3000000.0,Kate Bosworth,actress,"[""Woman""]"
3000000.0,2015-08-14,0.0,Amnesiac,8,2015,R,Summer,Thriller,-3000000.0,Wes Bentley,actor,"[""Man""]"
3000000.0,2015-08-14,0.0,Amnesiac,8,2015,R,Summer,Thriller,-3000000.0,Olivia Rose Keegan,actress,"[""Girl (Audrey)""]"
19800000.0,2018-12-13,0.0,Bird Box,12,2018,R,Holiday,Thriller,-19800000.0,Sarah Paulson,actress,"[""Jessica""]"
19800000.0,2018-12-13,0.0,Bird Box,12,2018,R,Holiday,Thriller,-19800000.0,Sandra Bullock,actress,"[""Malorie""]"
19800000.0,2018-12-13,0.0,Bird Box,12,2018,R,Holiday,Thriller,-19800000.0,John Malkovich,actor,"[""Douglas""]"
19800000.0,2018-12-13,0.0,Bird Box,12,2018,R,Holiday,Thriller,-19800000.0,Trevante Rhodes,actor,"[""Tom""]"
20000000.0,2014-10-30,0.0,Search Party,10,2014,R,Fall,Comedy,-20000000.0,Shannon Woodward,actress,"[""Tracy""]"
20000000.0,2014-10-30,0.0,Search Party,10,2014,R,Fall,Comedy,-20000000.0,T.J. Miller,actor,"[""Jason""]"
20000000.0,2014-10-30,0.0,Search Party,10,2014,R,Fall,Comedy,-20000000.0,Thomas Middleditch,actor,"[""Nardo""]"
20000000.0,2014-10-30,0.0,Search Party,10,2014,R,Fall,Comedy,-20000000.0,Adam Pally,actor,"[""Evan""]"
3000000.0,2015-03-13,0.0,Home Sweet Hell,3,2015,R,Spring,Drama,-3000000.0,Katherine Heigl,actress,"[""Mona Champagne""]"
3000000.0,2015-03-13,0.0,Home Sweet Hell,3,2015,R,Spring,Drama,-3000000.0,Patrick Wilson,actor,"[""Don Champagne""]"
3000000.0,2015-03-13,0.0,Home Sweet Hell,3,2015,R,Spring,Drama,-3000000.0,Madison Wolfe,actress,"[""Allison Champagne""]"
3000000.0,2015-03-13,0.0,Home Sweet Hell,3,2015,R,Spring,Drama,-3000000.0,Aiden Flowers,actor,"[""Andrew Champagne""]"
3000000.0,2014-05-20,0.0,Way of the Wicked,5,2014,R,Summer,Thriller,-3000000.0,Vinnie Jones,actor,"[""John Elliot""]"
3000000.0,2014-05-20,0.0,Way of the Wicked,5,2014,R,Summer,Thriller,-3000000.0,Emily Tennant,actress,"[""Heather Elliot""]"
3000000.0,2014-05-20,0.0,Way of the Wicked,5,2014,R,Summer,Thriller,-3000000.0,Christian Slater,actor,"[""Father Henry""]"
3000000.0,2014-05-20,0.0,Way of the Wicked,5,2014,R,Summer,Thriller,-3000000.0,Jake Croker,actor,"[""Robbie Mueller""]"
950000.0,2014-04-19,0.0,Ask Me Anything,4,2014,R,Spring,Drama,-950000.0,Robert Patrick,actor,"[""Doug Kampenfelt""]"
950000.0,2014-04-19,0.0,Ask Me Anything,4,2014,R,Spring,Drama,-950000.0,Molly Hagan,actress,"[""Caroline Kampenfelt""]"
950000.0,2014-04-19,0.0,Ask Me Anything,4,2014,R,Spring,Drama,-950000.0,Andy Buckley,actor,"[""Mark Aubichon""]"
950000.0,2014-04-19,0.0,Ask Me Anything,4,2014,R,Spring,Drama,-950000.0,Britt Robertson,actress,"[""Katie Kampenfelt""]"
2000000.0,2014-11-04,0.0,An Evergreen Christmas,11,2014,PG,Holiday,Family,-2000000.0,Robert Loggia,actor,"[""Pops""]"
2000000.0,2014-11-04,0.0,An Evergreen Christmas,11,2014,PG,Holiday,Family,-2000000.0,Naomi Judd,actress,"[""Honey""]"
2000000.0,2014-11-04,0.0,An Evergreen Christmas,11,2014,PG,Holiday,Family,-2000000.0,Charleene Closshey,actress,"[""Evie Lee""]"
2000000.0,2014-11-04,0.0,An Evergreen Christmas,11,2014,PG,Holiday,Family,-2000000.0,Booboo Stewart,actor,"[""Angel""]"
10000000.0,2013-08-30,0.0,One Direction: This Is Us,8,2013,PG,Summer,Documentary,-10000000.0,,,
60000000.0,2015-12-11,0.0,The Ridiculous 6,12,2015,PG-13,Holiday,Comedy,-60000000.0,Terry Crews,actor,"[""Chico""]"
60000000.0,2015-12-11,0.0,The Ridiculous 6,12,2015,PG-13,Holiday,Comedy,-60000000.0,Jorge Garcia,actor,"[""Herm""]"
60000000.0,2015-12-11,0.0,The Ridiculous 6,12,2015,PG-13,Holiday,Comedy,-60000000.0,Adam Sandler,actor,"[""Tommy""]"
60000000.0,2015-12-11,0.0,The Ridiculous 6,12,2015,PG-13,Holiday,Comedy,-60000000.0,Taylor Lautner,actor,"[""Lil Pete""]"
3000000.0,2013-01-14,0.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,1,2013,R,Winter,Comedy,-3000000.0,Austin Michael Scott,actor,"[""Groom"",""Roger Dodger""]"
3000000.0,2013-01-14,0.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,1,2013,R,Winter,Comedy,-3000000.0,Heidi Kramer,actress,"[""Annie""]"
3000000.0,2013-01-14,0.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,1,2013,R,Winter,Comedy,-3000000.0,Ashley Martin,actress,"[""Bride""]"
3000000.0,2013-01-14,0.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,1,2013,R,Winter,Comedy,-3000000.0,Pickles Moss,actor,"[""Pickles""]"
3200000.0,2013-10-20,0.0,G.B.F.,10,2013,R,Fall,Comedy,-3200000.0,Andrea Bowen,actress,"[""'Shley Osgoode""]"
3200000.0,2013-10-20,0.0,G.B.F.,10,2013,R,Fall,Comedy,-3200000.0,Michael J. Willett,actor,"[""Tanner Daniels""]"
3200000.0,2013-10-20,0.0,G.B.F.,10,2013,R,Fall,Comedy,-3200000.0,Sasha Pieterse,actress,"[""Fawcett Brooks""]"
3200000.0,2013-10-20,0.0,G.B.F.,10,2013,R,Fall,Comedy,-3200000.0,Paul Iacono,actor,"[""Brent Van Camp""]"
300000.0,2013-02-28,0.0,500 MPH Storm,2,2013,PG,Winter,Action,-300000.0,Michael Beach,actor,"[""Simon Caprisi""]"
300000.0,2013-02-28,0.0,500 MPH Storm,2,2013,PG,Winter,Action,-300000.0,Casper Van Dien,actor,"[""Nathan Sims""]"
300000.0,2013-02-28,0.0,500 MPH Storm,2,2013,PG,Winter,Action,-300000.0,Sarah Lieving,actress,"[""Mona Sims""]"
300000.0,2013-02-28,0.0,500 MPH Storm,2,2013,PG,Winter,Action,-300000.0,Bryan Head,actor,"[""Johnny Sims""]"
175000.0,2013-06-20,0.0,Assaulted: Civil Rights Under Fire,6,2013,PG-13,Summer,Documentary,-175000.0,,,
10000000.0,2013-05-03,0.0,Cinco de Mayo: La Batalla,5,2013,R,Summer,War,-10000000.0,Liz Gallardo,actress,"[""Citlali""]"
10000000.0,2013-05-03,0.0,Cinco de Mayo: La Batalla,5,2013,R,Summer,War,-10000000.0,Kuno Becker,actor,"[""General Ignacio Zaragoza""]"
10000000.0,2013-05-03,0.0,Cinco de Mayo: La Batalla,5,2013,R,Summer,War,-10000000.0,Angélica Aragón,actress,"[""Doña Soledad""]"
10000000.0,2013-05-03,0.0,Cinco de Mayo: La Batalla,5,2013,R,Summer,War,-10000000.0,Christian Vazquez,actor,"[""Juan Osorno""]"
50000.0,2013-03-12,0.0,Jack the Giant Killer,3,2013,PG,Spring,Action,-50000.0,Jane March,actress,"[""Serena""]"
50000.0,2013-03-12,0.0,Jack the Giant Killer,3,2013,PG,Spring,Action,-50000.0,Robert Boyle,actor,"[""Staff Sergeant Sam Jones""]"
50000.0,2013-03-12,0.0,Jack the Giant Killer,3,2013,PG,Spring,Action,-50000.0,Vicki Glover,actress,"[""Lisa Russell""]"
50000.0,2013-03-12,0.0,Jack the Giant Killer,3,2013,PG,Spring,Action,-50000.0,Jamie Atkins,actor,"[""Jack Krutchens""]"
45000000.0,2018-02-04,0.0,The Cloverfield Paradox,2,2018,PG-13,Winter,Mystery,-45000000.0,David Oyelowo,actor,"[""Kiel""]"
45000000.0,2018-02-04,0.0,The Cloverfield Paradox,2,2018,PG-13,Winter,Mystery,-45000000.0,John Ortiz,actor,"[""Monk""]"
45000000.0,2018-02-04,0.0,The Cloverfield Paradox,2,2018,PG-13,Winter,Mystery,-45000000.0,Daniel Brühl,actor,"[""Schmidt""]"
45000000.0,2018-02-04,0.0,The Cloverfield Paradox,2,2018,PG-13,Winter,Mystery,-45000000.0,Gugu Mbatha-Raw,actress,"[""Hamilton""]"
3000000.0,2014-02-25,0.0,Bullet,2,2014,R,Winter,Action,-3000000.0,John Savage,actor,"[""Governor Johnson""]"
3000000.0,2014-02-25,0.0,Bullet,2,2014,R,Winter,Action,-3000000.0,Jonathan Banks,actor,"[""Carlito Kane""]"
3000000.0,2014-02-25,0.0,Bullet,2,2014,R,Winter,Action,-3000000.0,Julia Dietze,actress,"[""Brooke Madison""]"
3000000.0,2014-02-25,0.0,Bullet,2,2014,R,Winter,Action,-3000000.0,Danny Trejo,actor,"[""Frank 'Bullet' Marasco""]"
