budget,release_date,revenue,title,month,year,rating,season,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7
0.0,2015-02-10,0.0,The Dramatics: A Comedy,2,2015,,Winter,Romance,Comedy,,,,,
0.0,2012-01-01,0.0,Soul Food Junkies,1,2012,NR,Winter,Documentary,,,,,,
0.0,2014-01-01,0.0,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,1,2014,,Winter,Music,Documentary,,,,,
0.0,2017-03-04,0.0,The Honest Struggle,3,2017,NR,Spring,Documentary,,,,,,
0.0,2016-11-06,0.0,Halfway to Hell,11,2016,R,Holiday,Crime,Thriller,Drama,,,,
0.0,2013-09-05,0.0,Ragin Cajun Redneck Gators,9,2013,,Fall,Horror,Thriller,Science Fiction,,,,
0.0,2015-09-19,0.0,7 Days in Syria,9,2015,,Fall,Documentary,,,,,,
0.0,2013-05-17,0.0,St. Osmund's,5,2013,R,Summer,Horror,,,,,,
0.0,2012-10-10,0.0,Sacred Journey of The Heart,10,2012,,Fall,Documentary,,,,,,
0.0,2014-04-02,0.0,The Retrieval,4,2014,R,Spring,Western,Drama,History,Adventure,,,
0.0,2011-09-08,0.0,Working Class,9,2011,NR,Fall,Documentary,,,,,,
0.0,2012-01-27,0.0,Doggiewoggiez! Poochiewoochiez!,1,2012,,Winter,Comedy,,,,,,
0.0,2014-01-10,0.0,Divorce Corp.,1,2014,,Winter,Documentary,,,,,,
0.0,2013-12-13,0.0,The Unbelievers,12,2013,,Holiday,Documentary,,,,,,
0.0,2013-10-10,0.0,Best Worst Friends,10,2013,,Fall,Comedy,,,,,,
0.0,2013-10-24,0.0,Ghostlight,10,2013,,Fall,Horror,,,,,,
68000000.0,2015-06-25,215863606.0,Ted 2,6,2015,R,Summer,Comedy,,,,,,
14000000.0,2015-02-20,12314651.0,Hot Tub Time Machine 2,2,2015,R,Winter,Comedy,,,,,,
0.0,2015-12-06,0.0,Moo Moo and the Three Witches,12,2015,,Holiday,Family,Adventure,,,,,
0.0,2014-04-18,37285.0,Match,4,2014,,Spring,Family,Comedy,Drama,,,,
40.0,2013-01-20,0.0,Dusty's Trail: Summit of Borneo,1,2013,,Winter,,,,,,,
18000.0,2013-10-05,0.0,Don't Go to the Reunion,10,2013,NR,Fall,Horror,,,,,,
0.0,2013-04-23,0.0,Sirius,4,2013,NR,Spring,Documentary,,,,,,
0.0,2015-09-14,0.0,Dominion,9,2015,,Fall,Action,Thriller,Science Fiction,,,,
100000000.0,2016-08-17,94061311.0,Ben-Hur,8,2016,PG-13,Summer,Action,Adventure,Drama,,,,
0.0,2016-04-15,0.0,LoveTrue,4,2016,,Spring,Documentary,,,,,,
0.0,2015-03-26,0.0,A Little Chaos,3,2015,R,Spring,Drama,Romance,,,,,
0.0,2019-02-28,0.0,Greta,2,2019,R,Winter,Thriller,Mystery,Horror,,,,
0.0,2014-02-07,2262223.0,Love Is Strange,2,2014,R,Winter,Drama,,,,,,
0.0,2012-10-11,0.0,Alphée of the Stars,10,2012,,Fall,Documentary,,,,,,
0.0,2013-01-01,0.0,Brewed In Brooklyn,1,2013,,Winter,Documentary,,,,,,
350000.0,2015-09-22,0.0,Campus Code,9,2015,,Fall,Action,Science Fiction,,,,,
0.0,2014-03-20,0.0,Territory 8,3,2014,PG-13,Spring,Science Fiction,Action,Drama,,,,
0.0,2012-12-17,0.0,First Freedom: The Fight for Religious Liberty,12,2012,,Holiday,,,,,,,
0.0,2014-11-08,0.0,Project M,11,2014,,Holiday,,,,,,,
0.0,2014-12-30,0.0,The Lost Girls,12,2014,,Holiday,Action,,,,,,
0.0,2013-04-25,0.0,The Signal Hill Speed Run,4,2013,,Spring,Documentary,,,,,,
0.0,2012-10-31,0.0,Project October,10,2012,,Fall,,,,,,,
0.0,2013-05-13,0.0,Eight Summits: The Bill Burke Story,5,2013,,Summer,,,,,,,
0.0,2013-08-30,0.0,"Satan, Hold My Hand",8,2013,,Summer,,,,,,,
0.0,2016-05-22,0.0,Cranium Intel,5,2016,,Summer,Animation,Action,Adventure,,,,
0.0,2013-07-02,0.0,Tuning the Pulse,7,2013,,Summer,Music,Documentary,,,,,
0.0,2013-06-21,0.0,Hide & Seek,6,2013,NR,Summer,Documentary,,,,,,
0.0,2013-01-30,0.0,Dv,1,2013,,Winter,,,,,,,
0.0,2013-06-21,0.0,Badges of Fury,6,2013,,Summer,Comedy,Action,Crime,,,,
0.0,2010-01-01,0.0,Zorro and Scarlet Whip Revealed!,1,2010,,Winter,,,,,,,
0.0,2012-09-28,0.0,Stars In Shorts,9,2012,,Fall,Comedy,,,,,,
0.0,2013-03-27,0.0,The Sarnos: A Life in Dirty Movies,3,2013,,Spring,Documentary,,,,,,
0.0,2013-03-27,44400000.0,"The Chef, The Actor, The Scoundrel",3,2013,,Spring,Comedy,Action,,,,,
1800000.0,2013-06-27,0.0,Independence Daysaster,6,2013,,Summer,Action,Science Fiction,,,,,
0.0,2014-11-15,0.0,Landscapes with a Corpse,11,2014,,Holiday,,,,,,,
0.0,2013-03-01,0.0,The Frankenstein Theory,3,2013,NR,Spring,Horror,Science Fiction,,,,,
0.0,2014-01-01,0.0,Estudiar en primavera,1,2014,,Winter,Documentary,,,,,,
0.0,2014-10-09,0.0,Fist of the Dragon,10,2014,,Fall,Action,,,,,,
0.0,2012-01-01,0.0,Leaving D.C.,1,2012,,Winter,Mystery,Drama,Horror,,,,
0.0,2012-01-01,0.0,Delta Boys,1,2012,,Winter,Documentary,,,,,,
0.0,2012-02-07,0.0,Sesame Street: Elmo's World - Favorite Things,2,2012,,Winter,,,,,,,
5000.0,2013-09-22,0.0,Vamp Bikers,9,2013,,Fall,Horror,Action,,,,,
300.0,2013-05-26,0.0,The Ghost Army,5,2013,NR,Summer,Documentary,War,,,,,
0.0,2013-10-16,0.0,Gay Gardens* (*Happy Gardens),10,2013,,Fall,,,,,,,
0.0,2013-01-22,0.0,Punishment,1,2013,,Winter,Horror,Thriller,,,,,
0.0,2013-02-07,0.0,Exposed,2,2013,,Winter,Documentary,Comedy,,,,,
18000000.0,2016-02-18,6212282.0,Midnight Special,2,2016,,Winter,Adventure,Drama,Science Fiction,,,,
0.0,2013-07-15,0.0,House Guest,7,2013,,Summer,Thriller,Horror,,,,,
0.0,2014-11-06,0.0,Night Eyes,11,2014,,Holiday,Thriller,,,,,,
0.0,2014-02-15,0.0,Il Mistero di Dante,2,2014,,Winter,Mystery,History,,,,,
0.0,2013-02-01,0.0,Monster High: Friday Night Frights,2,2013,PG,Winter,Animation,Family,,,,,
25000.0,2013-06-01,0.0,Intrusive Behavior,6,2013,NR,Summer,Crime,Drama,Thriller,,,,
0.0,2013-05-10,0.0,The Caribbean Heist,5,2013,,Summer,,,,,,,
0.0,2014-01-01,0.0,Opposite Field,1,2014,,Winter,,,,,,,
0.0,2010-07-01,0.0,Detective Story,7,2010,,Summer,Comedy,Action,,,,,
0.0,2020-07-24,0.0,Skate God,7,2020,,Summer,Science Fiction,Action,Fantasy,,,,
0.0,2013-11-07,0.0,American Mustang,11,2013,,Holiday,Western,Documentary,Family,,,,
3000000.0,2015-09-21,0.0,Ratpocalypse,9,2015,,Fall,Science Fiction,Fantasy,,,,,
0.0,2013-11-10,0.0,Unorthodox,11,2013,,Holiday,,,,,,,
0.0,2012-11-01,0.0,Strategic Relocation,11,2012,PG-13,Holiday,,,,,,,
0.0,2018-02-02,0.0,Wastelander,2,2018,,Winter,Science Fiction,Action,Adventure,,,,
0.0,2013-06-01,0.0,Zephyr Springs,6,2013,,Summer,Thriller,,,,,,
0.0,2013-03-01,0.0,The Hit Girl,3,2013,,Spring,,,,,,,
20000000.0,2016-02-18,0.0,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2,2016,PG-13,Winter,Action,Adventure,Drama,,,,
0.0,2013-11-17,0.0,Pororo: The Racing Adventure,11,2013,G,Holiday,Animation,,,,,,
0.0,2012-10-01,0.0,Stemple Pass,10,2012,PG-13,Fall,Documentary,,,,,,
0.0,2016-10-31,0.0,Hostage to the Devil,10,2016,R,Fall,Horror,Documentary,Mystery,,,,
0.0,2013-02-15,0.0,Titans of the Ice Age,2,2013,,Winter,Documentary,,,,,,
0.0,2012-01-01,0.0,Homefront Heroines: The WAVES of World War II,1,2012,,Winter,,,,,,,
0.0,2013-06-20,0.0,Llyn Foulkes One Man Band,6,2013,,Summer,Documentary,,,,,,
500000.0,2012-10-04,0.0,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,10,2012,,Fall,Documentary,,,,,,
0.0,2015-11-13,0.0,I Remember You,11,2015,,Holiday,Romance,Drama,,,,,
0.0,2015-04-05,0.0,Norte estrecho,4,2015,,Spring,Drama,,,,,,
0.0,2014-09-12,0.0,Catch of the Day,9,2014,,Fall,Comedy,Horror,,,,,
0.0,2015-03-06,13684.0,Buzzard,3,2015,,Spring,Comedy,Drama,Horror,,,,
150000.0,2013-03-01,0.0,Ghost Exchange,3,2013,NR,Spring,Documentary,,,,,,
0.0,2013-02-11,0.0,Luna Park,2,2013,,Winter,Drama,,,,,,
500000.0,2016-07-30,0.0,Thirty Nine,7,2016,,Summer,Drama,,,,,,
0.0,2012-11-02,0.0,A Haunting on Potter Street: The Potter Street Station,11,2012,NR,Holiday,Horror,Documentary,Drama,,,,
0.0,2017-07-07,0.0,Austin Found,7,2017,,Summer,Drama,Comedy,,,,,
0.0,2015-04-14,0.0,10 Grams,4,2015,,Spring,Crime,,,,,,
0.0,2015-01-23,0.0,Birds of Neptune,1,2015,,Winter,Mystery,Drama,Music,,,,
0.0,2014-05-09,0.0,En Apatía: Secuelas del Odio,5,2014,,Summer,,,,,,,
0.0,2016-08-02,0.0,Split,8,2016,,Summer,Comedy,Romance,,,,,
50000.0,2015-05-18,0.0,Trichster,5,2015,,Summer,Documentary,,,,,,
185000000.0,2016-07-07,343471816.0,Star Trek Beyond,7,2016,PG-13,Summer,Action,Adventure,Science Fiction,,,,
0.0,2013-09-08,0.0,Chasing Fire,9,2013,,Fall,Crime,Drama,Romance,,,,
6000.0,2013-03-10,0.0,Not Quite Lyin' Eyes,3,2013,,Spring,Romance,Drama,,,,,
0.0,2015-07-17,0.0,The Lake on Clinton Road,7,2015,,Summer,Horror,,,,,,
0.0,2013-01-01,0.0,Deceptions of Love,1,2013,,Winter,,,,,,,
0.0,2013-02-12,0.0,The Pastor and Mrs. Jones,2,2013,,Winter,Drama,Comedy,,,,,
0.0,2013-06-19,0.0,Bukowski,6,2013,,Summer,Drama,,,,,,
1500000.0,2013-01-01,0.0,Assassins Tale,1,2013,,Winter,Action,Crime,Thriller,,,,
0.0,2015-10-09,0.0,Dark Woods II,10,2015,,Fall,Horror,,,,,,
0.0,2014-01-31,0.0,Finding the Funk,1,2014,,Winter,,,,,,,
0.0,2013-03-18,0.0,The Gay List: Los Angeles,3,2013,,Spring,,,,,,,
0.0,2011-06-19,0.0,Mumblecore,6,2011,,Summer,,,,,,,
0.0,2013-04-13,0.0,Bible Belt Slasher: The Holy Terror,4,2013,NR,Spring,Thriller,Horror,,,,,
0.0,2014-10-26,0.0,The Sideways Light,10,2014,,Fall,Drama,Mystery,,,,,
0.0,2014-02-18,0.0,New Blood Rising,2,2014,,Winter,,,,,,,
0.0,2012-02-24,0.0,Twisted Fates,2,2012,,Winter,Horror,,,,,,
0.0,2016-04-20,0.0,Vlogumentary,4,2016,,Spring,Documentary,,,,,,
0.0,2014-08-08,0.0,About Alex,8,2014,,Summer,Drama,Comedy,,,,,
30000000.0,2013-09-07,17137302.0,Space Pirate Captain Harlock,9,2013,PG-13,Fall,Animation,Science Fiction,,,,,
0.0,2014-02-26,0.0,The Joe Show,2,2014,NR,Winter,Documentary,,,,,,
0.0,2012-05-22,0.0,Love Thing,5,2012,,Summer,Comedy,Fantasy,Music,,,,
0.0,2014-05-24,0.0,Time Lapse,5,2014,NR,Summer,Thriller,Science Fiction,Mystery,,,,
0.0,2013-03-01,0.0,Touba,3,2013,,Spring,,,,,,,
0.0,2014-06-14,0.0,Lake Los Angeles,6,2014,,Summer,Drama,,,,,,
0.0,2013-04-12,0.0,You Make Me Feel So Young,4,2013,,Spring,,,,,,,
0.0,2013-01-01,0.0,Lets Roll,1,2013,,Winter,Adventure,Documentary,Action,,,,
0.0,2018-05-11,0.0,Measure of a Man,5,2018,PG-13,Summer,Comedy,Drama,,,,,
0.0,2013-09-21,0.0,The Trail,9,2013,,Fall,Western,Action,Adventure,Drama,,,
0.0,2014-05-09,0.0,The Hanover House,5,2014,,Summer,,,,,,,
0.0,2011-02-07,0.0,The Lovers Guide 3D: Igniting Desire,2,2011,,Winter,Documentary,,,,,,
24000000.0,2016-12-16,64414761.0,Fences,12,2016,PG-13,Holiday,Drama,,,,,,
3500.0,2012-11-10,0.0,Joe Vampire,11,2012,NR,Holiday,Horror,,,,,,
0.0,2012-01-01,0.0,Singularity or Bust,1,2012,G,Winter,Documentary,,,,,,
0.0,2013-01-06,0.0,Wait in Room 219,1,2013,,Winter,Drama,,,,,,
0.0,2013-10-16,0.0,The River Twice,10,2013,,Fall,Documentary,,,,,,
2000.0,2013-02-08,10604.0,Midget Zombie Takeover,2,2013,NR,Winter,Horror,Comedy,,,,,
0.0,2014-08-08,0.0,Keep On Keepin’ On,8,2014,,Summer,Documentary,,,,,,
0.0,2013-01-22,0.0,Video Tape Terror,1,2013,,Winter,Horror,,,,,,
17000000.0,2017-06-08,0.0,The Hunter's Prayer,6,2017,R,Summer,Action,Thriller,,,,,
20000000.0,2016-06-01,207945075.0,Me Before You,6,2016,PG-13,Summer,Drama,Romance,,,,,
0.0,2016-06-03,10232.0,Approaching the Unknown,6,2016,R,Summer,Thriller,Drama,Science Fiction,,,,
0.0,2013-01-01,0.0,Devils of War,1,2013,,Winter,Action,Horror,,,,,
4161012.0,2014-02-21,0.0,In Order of Disappearance,2,2014,,Winter,Thriller,Action,Comedy,Crime,,,
0.0,2014-06-04,0.0,April Rain,6,2014,NR,Summer,Action,,,,,,
0.0,2011-01-20,0.0,MDMA,1,2011,,Winter,,,,,,,
0.0,2013-01-31,0.0,The Upper Footage,1,2013,,Winter,Drama,Crime,,,,,
0.0,2013-02-12,0.0,616: Paranormal Incident,2,2013,,Winter,Horror,,,,,,
0.0,2015-04-21,0.0,"Kill, Granny, Kill!",4,2015,,Spring,Horror,,,,,,
195000.0,2014-03-01,0.0,Psychotic State,3,2014,,Spring,Horror,,,,,,
0.0,2013-06-07,0.0,Hey Bartender,6,2013,NR,Summer,Documentary,,,,,,
10.0,2013-05-05,0.0,The Session,5,2013,NR,Summer,Thriller,,,,,,
0.0,2013-01-23,0.0,"Jesus, the Daughter of God",1,2013,,Winter,,,,,,,
35000000.0,2015-08-20,81967450.0,Hitman: Agent 47,8,2015,R,Summer,Action,Crime,Thriller,,,,
0.0,2013-03-01,0.0,March of the Troopers,3,2013,,Spring,Documentary,,,,,,
0.0,2014-09-30,0.0,Sulemani Keeda,9,2014,,Fall,Romance,Comedy,,,,,
0.0,2014-05-08,0.0,Call Girl of Cthulhu,5,2014,,Summer,Comedy,Horror,,,,,
0.0,2013-05-31,0.0,The Otherside,5,2013,,Summer,Documentary,,,,,,
0.0,2014-01-01,0.0,Edible City,1,2014,,Winter,,,,,,,
7000000.0,2015-08-14,0.0,Big Sky,8,2015,,Summer,Thriller,,,,,,
0.0,2013-10-18,0.0,Broadway Idiot,10,2013,,Fall,Documentary,Music,,,,,
447524.0,2015-05-08,771317.0,The D Train,5,2015,,Summer,Drama,Comedy,,,,,
0.0,2014-04-18,0.0,Poseidon Rex,4,2014,,Spring,Action,Science Fiction,Horror,,,,
0.0,2018-09-23,600654.0,The Chaperone,9,2018,,Fall,Drama,,,,,,
0.0,2012-09-24,0.0,The Latino List: Volume 2,9,2012,NR,Fall,,,,,,,
0.0,2015-08-04,0.0,Reality Show,8,2015,NR,Summer,,,,,,,
0.0,2016-01-01,0.0,The Blessed Ones,1,2016,,Winter,Drama,,,,,,
0.0,2018-02-16,0.0,The Bad Guys,2,2018,,Winter,Drama,Comedy,,,,,
0.0,2013-02-19,0.0,Bath Salt Zombies,2,2013,R,Winter,Horror,,,,,,
0.0,2013-02-01,0.0,Oscar Nominated Live Action Short Films 2013,2,2013,,Winter,,,,,,,
0.0,2014-02-25,0.0,The Guide,2,2014,,Winter,,,,,,,
0.0,2013-10-09,0.0,The Verdict,10,2013,,Fall,Crime,Drama,Thriller,,,,
0.0,2014-02-10,0.0,Spies of Mississippi,2,2014,,Winter,Documentary,,,,,,
127000000.0,2014-12-17,363204635.0,Night at the Museum: Secret of the Tomb,12,2014,PG,Holiday,Adventure,Comedy,Fantasy,Family,,,
25000.0,2016-01-15,0.0,They Call Me Superseven,1,2016,NR,Winter,Action,Comedy,Science Fiction,,,,
0.0,2013-02-25,0.0,The Bayou: DC's Killer Joint,2,2013,NR,Winter,Documentary,,,,,,
25000.0,2014-11-11,0.0,Thr33 Days Dead,11,2014,,Holiday,Action,Horror,,,,,
35000.0,2013-11-03,0.0,Run Stinky Run,11,2013,,Holiday,Adventure,Comedy,Fantasy,,,,
0.0,2016-03-12,4611.0,Miss Stevens,3,2016,,Spring,Comedy,Drama,,,,,
350000.0,2013-08-08,0.0,Sharp,8,2013,,Summer,Comedy,Drama,,,,,
0.0,2014-06-28,0.0,Young Ones,6,2014,,Summer,Western,Action,Drama,Science Fiction,,,
0.0,2014-07-27,0.0,White Creek,7,2014,,Summer,Thriller,Drama,Horror,,,,
0.0,2013-12-31,0.0,Legends of the Knight,12,2013,,Holiday,Documentary,,,,,,
0.0,2015-04-24,0.0,The Debt,4,2015,,Spring,Mystery,Drama,Thriller,,,,
0.0,2015-03-14,0.0,A Fighting Season,3,2015,,Spring,Drama,,,,,,
10000.0,2013-02-14,0.0,A Shameless Revenge,2,2013,NR,Winter,Thriller,,,,,,
0.0,2014-07-24,0.0,Holy Land: A Year in the West Bank,7,2014,,Summer,Documentary,,,,,,
0.0,2015-07-17,0.0,Sodomaniac,7,2015,,Summer,Comedy,Horror,,,,,
5000.0,2013-05-25,0.0,Blood Creek Woodsman,5,2013,,Summer,Horror,,,,,,
0.0,2010-10-02,0.0,Star Trek I: Specter of the Past,10,2010,,Fall,Science Fiction,Animation,,,,,
0.0,2014-01-01,0.0,Other Plans,1,2014,,Winter,Comedy,,,,,,
0.0,2013-01-01,0.0,A Beautiful Fucking Experience,1,2013,NR,Winter,Music,Documentary,,,,,
29000000.0,2016-04-07,78636257.0,The Boss,4,2016,R,Spring,Comedy,,,,,,
0.0,2015-03-09,0.0,Lonely Stars,3,2015,,Spring,,,,,,,
0.0,2014-10-31,0.0,All You Need Is Love,10,2014,,Fall,Documentary,,,,,,
0.0,2014-01-17,0.0,Who Took Johnny,1,2014,,Winter,Documentary,,,,,,
37000000.0,2018-02-22,117501013.0,Game Night,2,2018,,Winter,Mystery,Comedy,Crime,,,,
0.0,2013-01-01,0.0,Fluoridegate: an American Tragedy,1,2013,,Winter,,,,,,,
0.0,2013-03-01,0.0,Northern Light,3,2013,,Spring,Family,Documentary,Drama,,,,
0.0,2014-09-30,0.0,Made in the USA: The 30 Day Journey,9,2014,,Fall,Documentary,,,,,,
0.0,2015-07-06,0.0,The Cradle of Shadows,7,2015,,Summer,Horror,,,,,,
0.0,2015-07-17,0.0,Union Furnace,7,2015,,Summer,Thriller,Horror,,,,,
0.0,2020-07-22,0.0,Sk8r Grrl,7,2020,PG-13,Summer,Fantasy,,,,,,
0.0,2015-09-23,0.0,Raven's Cravings: A Bmore Love Thing,9,2015,,Fall,,,,,,,
0.0,2013-10-18,0.0,The Diabolical,10,2013,,Fall,Family,Horror,,,,,
0.0,2013-06-06,0.0,Deceitful,6,2013,,Summer,Thriller,Drama,,,,,
0.0,2013-03-13,0.0,All The Labor: The Story of The Gourds,3,2013,,Spring,Music,Documentary,,,,,
0.0,2014-07-23,0.0,TYFTB (Thank You from the Bottom),7,2014,,Summer,,,,,,,
50000.0,2014-03-01,0.0,Jesus: The Desire of Ages,3,2014,,Spring,,,,,,,
0.0,2014-04-27,0.0,The Age of Love,4,2014,,Spring,Romance,Documentary,,,,,
0.0,2014-01-18,0.0,Rover (or Beyond Human: The Venusian Future and the Return of the Next Level),1,2014,,Winter,Comedy,Science Fiction,,,,,
0.0,2013-04-20,0.0,Lily,4,2013,,Spring,Drama,,,,,,
0.0,2018-03-02,0.0,Submission,3,2018,,Spring,Drama,,,,,,
0.0,2013-06-22,0.0,Life of a King,6,2013,PG-13,Summer,Drama,,,,,,
0.0,2014-09-02,0.0,Sledge,9,2014,,Fall,Horror,,,,,,
0.0,2015-07-17,0.0,M4M: Measure for Measure,7,2015,,Summer,,,,,,,
0.0,2013-12-06,0.0,UnHung Hero,12,2013,,Holiday,Documentary,Comedy,,,,,
0.0,2013-08-30,0.0,The Last Flight of the Champion,8,2013,PG,Summer,,,,,,,
0.0,2015-01-15,0.0,Faeryville,1,2015,,Winter,Science Fiction,Drama,Action,,,,
75000000.0,2018-11-08,508575295.0,The Grinch,11,2018,PG,Holiday,Animation,Family,Comedy,Fantasy,,,
0.0,2014-12-02,0.0,Antidote,12,2014,,Holiday,Drama,Thriller,Horror,,,,
0.0,2014-02-15,0.0,Sing Over Me,2,2014,NR,Winter,,,,,,,
0.0,2014-12-05,0.0,Get Dead,12,2014,,Holiday,Comedy,Horror,,,,,
75000000.0,2016-06-18,875457937.0,The Secret Life of Pets,6,2016,PG,Summer,Adventure,Comedy,Animation,Family,,,
0.0,2019-01-22,0.0,Cecil,1,2019,PG,Winter,,,,,,,
0.0,2013-09-13,92100.0,Final: The Rapture,9,2013,PG-13,Fall,Thriller,,,,,,
0.0,2013-08-30,0.0,American Made Movie,8,2013,G,Summer,Documentary,History,,,,,
0.0,2012-01-12,0.0,Laughter of Others,1,2012,,Winter,Documentary,,,,,,
0.0,2013-10-28,0.0,Peace After Marriage,10,2013,,Fall,Romance,Comedy,Drama,,,,
0.0,2013-10-13,0.0,Trucker and the Fox,10,2013,NR,Fall,Documentary,,,,,,
0.0,2014-08-29,0.0,Die Noobs!,8,2014,,Summer,Documentary,,,,,,
0.0,2017-04-28,0.0,Displacement,4,2017,,Spring,Thriller,Science Fiction,TV Movie,,,,
68000000.0,2014-10-15,211817906.0,Fury,10,2014,R,Fall,War,Drama,Action,,,,
0.0,2013-01-01,0.0,World Famous Kid Detective,1,2013,,Winter,,,,,,,
0.0,2013-05-15,0.0,JesusCat (or How I Accidentally Joined a Cult),5,2013,,Summer,,,,,,,
1400000.0,2014-08-22,0.0,Jersey Shore Massacre,8,2014,R,Summer,Horror,Comedy,,,,,
0.0,2014-05-29,0.0,Cathedrals of Culture,5,2014,,Summer,Documentary,,,,,,
0.0,2012-09-07,0.0,Further,9,2012,,Fall,Documentary,,,,,,
0.0,2012-09-15,0.0,The Dream Factory,9,2012,,Fall,Documentary,,,,,,
0.0,2018-11-11,0.0,Olympia,11,2018,,Holiday,Documentary,,,,,,
0.0,2014-08-25,1169603.0,The Remaining,8,2014,PG-13,Summer,Thriller,Horror,,,,,
0.0,2014-11-07,0.0,The Historian,11,2014,,Holiday,Drama,,,,,,
0.0,2016-09-06,0.0,Sweethearts of the Gridiron,9,2016,,Fall,,,,,,,
0.0,2014-03-21,1503616.0,Finding Vivian Maier,3,2014,,Spring,Documentary,,,,,,
7500.0,2013-05-22,0.0,The Giant Spider,5,2013,NR,Summer,Science Fiction,,,,,,
0.0,2013-06-17,0.0,For Love's Sake,6,2013,,Summer,Drama,Family,,,,,
0.0,2013-12-20,0.0,Led Zeppelin Played Here,12,2013,PG-13,Holiday,Documentary,,,,,,
70000000.0,2015-01-13,17752940.0,Blackhat,1,2015,R,Winter,Crime,Thriller,Action,,,,
0.0,2019-12-31,0.0,Chuck Hank and the San Diego Twins,12,2019,,Holiday,Action,Adventure,Comedy,Drama,Fantasy,,
200.0,2016-01-01,0.0,"Winter, the Dolphin that Can",1,2016,,Winter,Documentary,,,,,,
0.0,2014-09-10,0.0,Dark Awakening,9,2014,,Fall,Horror,Mystery,Thriller,,,,
0.0,2013-03-28,0.0,The Reconstruction,3,2013,,Spring,Drama,,,,,,
0.0,2015-01-01,0.0,Crackula Goes To Hollywood,1,2015,,Winter,,,,,,,
0.0,2010-06-08,0.0,"And, There You Are",6,2010,,Summer,Comedy,Drama,Romance,,,,
0.0,2015-01-24,0.0,Backup Boyfriend,1,2015,,Winter,Comedy,,,,,,
0.0,2013-06-30,0.0,Bet Raise Fold: The Story of Online Poker,6,2013,,Summer,Documentary,Crime,Drama,,,,
0.0,2013-02-14,0.0,One Child,2,2013,,Winter,,,,,,,
0.0,2013-03-13,0.0,Starring Adam West,3,2013,,Spring,Documentary,,,,,,
0.0,2015-01-25,0.0,In Your Arms,1,2015,,Winter,Drama,,,,,,
0.0,2018-10-20,0.0,Elevate,10,2018,,Fall,,,,,,,
0.0,2015-01-01,0.0,Echo Lake,1,2015,,Winter,,,,,,,
0.0,2013-06-27,0.0,Hot Guys with Guns,6,2013,,Summer,Comedy,,,,,,
55000000.0,2015-09-10,203427584.0,Everest,9,2015,PG-13,Fall,Adventure,Drama,Action,,,,
0.0,2013-05-16,0.0,Last Summer,5,2013,NR,Summer,Drama,Romance,,,,,
0.0,2013-06-28,0.0,Sucka 4 Luv,6,2013,,Summer,Comedy,Romance,Drama,,,,
0.0,2013-03-23,0.0,There is Light,3,2013,,Spring,Family,,,,,,
0.0,2013-01-01,0.0,Black Water Creek,1,2013,,Winter,Horror,,,,,,
0.0,2014-06-17,0.0,P-51 Dragon Fighter,6,2014,,Summer,Action,Science Fiction,Fantasy,,,,
200000.0,2016-10-06,0.0,What Separates Us,10,2016,,Fall,Drama,Romance,,,,,
0.0,2013-04-20,0.0,Sidewalk Singer,4,2013,,Spring,Drama,,,,,,
0.0,2013-07-05,0.0,The Breath Courses Through Us,7,2013,,Summer,Documentary,Music,,,,,
0.0,2015-04-01,0.0,Hot Water,4,2015,,Spring,Documentary,,,,,,
0.0,2013-03-05,0.0,Foolishness,3,2013,,Spring,Documentary,,,,,,
0.0,2013-01-01,0.0,El Efecto Clemente,1,2013,,Winter,,,,,,,
0.0,2013-10-08,0.0,Frat Brothers,10,2013,,Fall,Drama,,,,,,
0.0,2012-11-15,0.0,Meditation Creativity Peace,11,2012,,Holiday,,,,,,,
10000000.0,2014-08-07,0.0,Jungle Shuffle,8,2014,,Summer,Family,Animation,Adventure,,,,
0.0,2013-02-19,0.0,American Jesus,2,2013,,Winter,Documentary,,,,,,
0.0,2014-06-20,0.0,Hide and Seek,6,2014,,Summer,Romance,Drama,,,,,
0.0,2013-02-22,0.0,Doctor Bello,2,2013,,Winter,Drama,,,,,,
0.0,2015-02-24,0.0,There Will Be No Stay,2,2015,,Winter,,,,,,,
0.0,2014-12-04,0.0,Tell,12,2014,,Holiday,Drama,Action,Crime,,,,
0.0,2016-02-17,0.0,The Last Days of Joe Blow,2,2016,,Winter,,,,,,,
0.0,2012-10-31,0.0,Alabama Sasquatch,10,2012,,Fall,Comedy,,,,,,
0.0,2012-01-01,0.0,Naptown Rock Radio Wars,1,2012,,Winter,,,,,,,
0.0,2014-10-05,0.0,Berkshire County,10,2014,,Fall,Horror,Thriller,,,,,
1500000.0,2016-04-16,0.0,Soul,4,2016,,Spring,Crime,,,,,,
0.0,2016-12-16,0.0,A Kind of Murder,12,2016,,Holiday,Drama,Thriller,,,,,
34000000.0,2015-04-09,63013281.0,The Longest Ride,4,2015,PG-13,Spring,Drama,Romance,,,,,
0.0,2014-08-01,0.0,Dark Tarot,8,2014,,Summer,Horror,,,,,,
0.0,2013-10-19,0.0,Demain c loin,10,2013,,Fall,Documentary,,,,,,
0.0,2015-05-22,0.0,The Rumperbutts,5,2015,,Summer,Music,Fantasy,Comedy,,,,
